19.3111 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
116.6228 	EXP 	image_3: image = 'condition_1/fixation.png'
116.6228 	EXP 	image_3: autoDraw = True
117.0654 	EXP 	image_3: autoDraw = False
117.0654 	EXP 	text_3: height = 0.2
117.0654 	EXP 	text_3: height = 0.2
117.0654 	EXP 	text_3: height = 0.2
117.0654 	EXP 	text_3: text = 1
117.5364 	EXP 	text_3: autoDraw = True
118.0342 	EXP 	text_3: autoDraw = False
118.0342 	EXP 	text_3: autoDraw = False
118.0342 	EXP 	image_2: image = 'condition_1/rightstar.PNG'
119.1493 	EXP 	image_2: autoDraw = True
119.7767 	EXP 	New trial (rep=0, index=10): {'stimuli': 1, 'star': 'condition_1/leftstar.PNG', 'CorrectAns': 'left'}
119.8727 	EXP 	image_2: autoDraw = False
119.8727 	EXP 	image_3: image = 'condition_1/fixation.png'
119.8727 	EXP 	image_3: autoDraw = True
120.3030 	EXP 	image_3: autoDraw = False
120.3030 	EXP 	text_3: height = 0.2
120.3030 	EXP 	text_3: height = 0.2
120.3030 	EXP 	text_3: height = 0.2
120.3030 	EXP 	text_3: text = 1
120.7864 	EXP 	text_3: autoDraw = True
121.2888 	EXP 	text_3: autoDraw = False
121.2888 	EXP 	text_3: autoDraw = False
121.2888 	EXP 	image_2: image = 'condition_1/leftstar.PNG'
122.3990 	EXP 	image_2: autoDraw = True
122.8584 	EXP 	New trial (rep=0, index=11): {'stimuli': 8, 'star': 'condition_1/rightstar.PNG', 'CorrectAns': 'space'}
122.9524 	EXP 	image_2: autoDraw = False
122.9524 	EXP 	image_3: image = 'condition_1/fixation.png'
